original,trained_s_1,trained_s_2,trained_s_3,trained_b_1,trained_b_2,trained_b_3
0.10456,0.10456,0.10456,0.10456,0.10456,0.10456,0.10456
0.10992,0.10992,0.10992,0.10992,0.10992,0.10992,0.10992
0.10724,0.10724,0.10724,0.10724,0.10724,0.10724,0.10724
0.12332,0.12332,0.12332,0.12332,0.12332,0.12332,0.12332
0.099196,0.099196,0.099196,0.099196,0.099196,0.099196,0.099196
0.10456,0.10456,0.10456,0.10456,0.10456,0.10456,0.10456
0.10724,0.10724,0.10724,0.10724,0.10724,0.10724,0.10724
0.10992,0.10992,0.10992,0.10992,0.10992,0.10992,0.10992
0.13137,0.13137,0.13137,0.13137,0.13137,0.13137,0.13137
0.15013,0.15013,0.15013,0.15013,0.15013,0.15013,0.15013
0.1555,0.1555,0.1555,0.1555,0.1555,0.1555,0.1555
0.17694,0.17694,0.17694,0.17694,0.17694,0.17694,0.17694
0.20375,0.20375,0.20375,0.20375,0.20375,0.20375,0.20375
0.22252,0.22252,0.22252,0.22252,0.22252,0.22252,0.22252
0.21448,0.21448,0.21448,0.21448,0.21448,0.21448,0.21448
0.20375,0.20375,0.20375,0.20375,0.20375,0.20375,0.20375
0.20375,0.20375,0.20375,0.20375,0.20375,0.20375,0.20375
0.1689,0.1689,0.1689,0.1689,0.1689,0.1689,0.1689
0.13941,0.13941,0.13941,0.13941,0.13941,0.13941,0.13941
0.14209,0.14209,0.14209,0.14209,0.14209,0.14209,0.14209
0.12869,0.12869,0.12869,0.12869,0.12869,0.12869,0.12869
0.12064,0.12064,0.12064,0.12064,0.12064,0.12064,0.12064
0.12064,0.12064,0.12064,0.12064,0.12064,0.12064,0.12064
0.10724,0.10724,0.10724,0.10724,0.10724,0.10724,0.10724
0.10456,0.10456,0.10456,0.10456,0.10456,0.10456,0.10456
0.10188,0.10188,0.10188,0.10188,0.10188,0.10188,0.10188
0.091153,0.091153,0.091153,0.091153,0.091153,0.091153,0.091153
0.080429,0.080429,0.080429,0.080429,0.080429,0.080429,0.080429
0.088472,0.088472,0.088472,0.088472,0.088472,0.088472,0.088472
0.099196,0.099196,0.099196,0.099196,0.099196,0.099196,0.099196
0.10188,0.10188,0.10188,0.10188,0.10188,0.10188,0.10188
0.096515,0.096515,0.096515,0.096515,0.096515,0.096515,0.096515
0.11796,0.11796,0.11796,0.11796,0.11796,0.11796,0.11796
0.16086,0.16086,0.16086,0.16086,0.16086,0.16086,0.16086
0.19303,0.19303,0.19303,0.19303,0.19303,0.19303,0.19303
0.20643,0.20643,0.20643,0.20643,0.20643,0.20643,0.20643
0.22788,0.22788,0.22788,0.22788,0.22788,0.22788,0.22788
0.26005,0.26005,0.26005,0.26005,0.26005,0.26005,0.26005
0.26005,0.26005,0.26005,0.26005,0.26005,0.26005,0.26005
0.24933,0.24933,0.24933,0.24933,0.24933,0.24933,0.24933
0.23056,0.23056,0.23056,0.23056,0.23056,0.23056,0.23056
0.19303,0.19303,0.19303,0.19303,0.19303,0.19303,0.19303
0.17962,0.17962,0.17962,0.17962,0.17962,0.17962,0.17962
0.15818,0.15818,0.15818,0.15818,0.15818,0.15818,0.15818
0.13941,0.13941,0.13941,0.13941,0.13941,0.13941,0.13941
0.13405,0.13405,0.13405,0.13405,0.13405,0.13405,0.13405
0.13137,0.13137,0.13137,0.13137,0.13137,0.13137,0.13137
0.11528,0.11528,0.11528,0.11528,0.11528,0.11528,0.11528
0.1126,0.1126,0.1126,0.1126,0.1126,0.1126,0.1126
0.10724,0.10724,0.10724,0.10724,0.10724,0.10724,0.10724
0.10992,0.10992,0.10992,0.10992,0.10992,0.10992,0.10992
0.11528,0.11528,0.11528,0.11528,0.11528,0.11528,0.11528
0.1126,0.1126,0.1126,0.1126,0.1126,0.1126,0.1126
0.10992,0.10992,0.10992,0.10992,0.10992,0.10992,0.10992
