original,trained_s_1,trained_s_2,trained_s_3,trained_b_1,trained_b_2,trained_b_3
0.28418,0.28418,0.28418,0.28418,0.28418,0.28418,0.28418
0.27346,0.27346,0.27346,0.27346,0.27346,0.27346,0.27346
0.27346,0.27346,0.27346,0.27346,0.27346,0.27346,0.27346
0.2681,0.2681,0.2681,0.2681,0.2681,0.2681,0.2681
0.26542,0.26542,0.26542,0.26542,0.26542,0.26542,0.26542
0.26005,0.26005,0.26005,0.26005,0.26005,0.26005,0.26005
0.26005,0.26005,0.26005,0.26005,0.26005,0.26005,0.26005
0.25469,0.25469,0.25469,0.25469,0.25469,0.25469,0.25469
0.26273,0.26273,0.26273,0.26273,0.26273,0.26273,0.26273
0.26542,0.26542,0.26542,0.26542,0.26542,0.26542,0.26542
0.27078,0.27078,0.27078,0.27078,0.27078,0.27078,0.27078
0.27346,0.27346,0.27346,0.27346,0.27346,0.27346,0.27346
0.27882,0.27882,0.27882,0.27882,0.27882,0.27882,0.27882
0.2815,0.2815,0.2815,0.2815,0.2815,0.2815,0.2815
0.28418,0.28418,0.28418,0.28418,0.28418,0.28418,0.28418
0.27882,0.27882,0.27882,0.27882,0.27882,0.27882,0.27882
0.28418,0.28418,0.28418,0.28418,0.28418,0.28418,0.28418
0.28686,0.28686,0.28686,0.28686,0.28686,0.28686,0.28686
0.28686,0.28686,0.28686,0.28686,0.28686,0.28686,0.28686
0.28686,0.28686,0.28686,0.28686,0.28686,0.28686,0.28686
0.29223,0.29223,0.29223,0.29223,0.29223,0.29223,0.29223
0.29759,0.29759,0.29759,0.29759,0.29759,0.29759,0.29759
0.30027,0.30027,0.30027,0.30027,0.30027,0.30027,0.30027
0.30563,0.30563,0.30563,0.30563,0.30563,0.30563,0.30563
0.30563,0.30563,0.30563,0.30563,0.30563,0.30563,0.30563
0.30295,0.30295,0.30295,0.30295,0.30295,0.30295,0.30295
0.30831,0.30831,0.30831,0.30831,0.30831,0.30831,0.30831
0.30563,0.30563,0.30563,0.30563,0.30563,0.30563,0.30563
0.30831,0.30831,0.30831,0.30831,0.30831,0.30831,0.30831
0.30831,0.30831,0.30831,0.30831,0.30831,0.30831,0.30831
0.30831,0.30831,0.30831,0.30831,0.30831,0.30831,0.30831
0.31099,0.31099,0.31099,0.31099,0.31099,0.31099,0.31099
0.30563,0.30563,0.30563,0.30563,0.30563,0.30563,0.30563
0.32172,0.32172,0.32172,0.32172,0.32172,0.32172,0.32172
0.35389,0.35389,0.35389,0.35389,0.35389,0.35389,0.35389
0.36997,0.36997,0.36997,0.36997,0.36997,0.36997,0.36997
0.37265,0.37265,0.37265,0.37265,0.37265,0.37265,0.37265
0.35657,0.35657,0.35657,0.35657,0.35657,0.35657,0.35657
0.36997,0.36997,0.36997,0.36997,0.36997,0.36997,0.36997
0.38606,0.38606,0.38606,0.38606,0.38606,0.38606,0.38606
0.38874,0.38874,0.38874,0.38874,0.38874,0.38874,0.38874
0.38338,0.38338,0.38338,0.38338,0.38338,0.38338,0.38338
0.37802,0.37802,0.37802,0.37802,0.37802,0.37802,0.37802
0.36997,0.36997,0.36997,0.36997,0.36997,0.36997,0.36997
0.35925,0.35925,0.35925,0.35925,0.35925,0.35925,0.35925
0.35389,0.35389,0.35389,0.35389,0.35389,0.35389,0.35389
0.34584,0.34584,0.34584,0.34584,0.34584,0.34584,0.34584
0.34584,0.34584,0.34584,0.34584,0.34584,0.34584,0.34584
0.34316,0.34316,0.34316,0.34316,0.34316,0.34316,0.34316
0.34316,0.34316,0.34316,0.34316,0.34316,0.34316,0.34316
0.3378,0.3378,0.3378,0.3378,0.3378,0.3378,0.3378
0.34048,0.34048,0.34048,0.34048,0.34048,0.34048,0.34048
0.33244,0.33244,0.33244,0.33244,0.33244,0.33244,0.33244
0.32172,0.32172,0.32172,0.32172,0.32172,0.32172,0.32172
0.3244,0.3244,0.3244,0.3244,0.3244,0.3244,0.3244
0.34048,0.34048,0.34048,0.34048,0.34048,0.34048,0.34048
0.35389,0.35389,0.35389,0.35389,0.35389,0.35389,0.35389
0.37534,0.37534,0.37534,0.37534,0.37534,0.37534,0.37534
0.41019,0.41019,0.41019,0.41019,0.41019,0.41019,0.41019
0.437,0.437,0.437,0.437,0.437,0.437,0.437
0.46113,0.46113,0.46113,0.46113,0.46113,0.46113,0.46113
0.46917,0.46917,0.46917,0.46917,0.46917,0.46917,0.46917
0.47185,0.47185,0.47185,0.47185,0.47185,0.47185,0.47185
0.45308,0.45308,0.45308,0.45308,0.45308,0.45308,0.45308
0.44504,0.44504,0.44504,0.44504,0.44504,0.44504,0.44504
0.43432,0.43432,0.43432,0.43432,0.43432,0.43432,0.43432
0.40751,0.40751,0.40751,0.40751,0.40751,0.40751,0.40751
0.39946,0.39946,0.39946,0.39946,0.39946,0.39946,0.39946
0.39946,0.39946,0.39946,0.39946,0.39946,0.39946,0.39946
0.38338,0.38338,0.38338,0.38338,0.38338,0.38338,0.38338
0.37802,0.37802,0.37802,0.37802,0.37802,0.37802,0.37802
0.37802,0.37802,0.37802,0.37802,0.37802,0.37802,0.37802
0.37802,0.37802,0.37802,0.37802,0.37802,0.37802,0.37802
0.3807,0.3807,0.3807,0.3807,0.3807,0.3807,0.3807
0.38338,0.38338,0.38338,0.38338,0.38338,0.38338,0.38338
0.38606,0.38606,0.38606,0.38606,0.38606,0.38606,0.38606
0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941
0.39678,0.39678,0.39678,0.39678,0.39678,0.39678,0.39678
0.38874,0.38874,0.38874,0.38874,0.38874,0.38874,0.38874
0.38874,0.38874,0.38874,0.38874,0.38874,0.38874,0.38874
0.40214,0.40214,0.40214,0.40214,0.40214,0.40214,0.40214
0.41019,0.41019,0.41019,0.41019,0.41019,0.41019,0.41019
0.43164,0.43164,0.43164,0.43164,0.43164,0.43164,0.43164
0.437,0.437,0.437,0.437,0.437,0.437,0.437
0.4504,0.4504,0.4504,0.4504,0.4504,0.4504,0.4504
0.46381,0.46381,0.46381,0.46381,0.46381,0.46381,0.46381
0.46649,0.46649,0.46649,0.46649,0.46649,0.46649,0.46649
0.46649,0.46649,0.46649,0.46649,0.46649,0.46649,0.46649
0.46381,0.46381,0.46381,0.46381,0.46381,0.46381,0.46381
0.45845,0.45845,0.45845,0.45845,0.45845,0.45845,0.45845
0.45308,0.45308,0.45308,0.45308,0.45308,0.45308,0.45308
0.44504,0.44504,0.44504,0.44504,0.44504,0.44504,0.44504
0.43432,0.43432,0.43432,0.43432,0.43432,0.43432,0.43432
0.41823,0.41823,0.41823,0.41823,0.41823,0.41823,0.41823
0.41019,0.41019,0.41019,0.41019,0.41019,0.41019,0.41019
0.40751,0.40751,0.40751,0.40751,0.40751,0.40751,0.40751
0.40483,0.40483,0.40483,0.40483,0.40483,0.40483,0.40483
0.40483,0.40483,0.40483,0.40483,0.40483,0.40483,0.40483
0.40751,0.40751,0.40751,0.40751,0.40751,0.40751,0.40751
0.40214,0.40214,0.40214,0.40214,0.40214,0.40214,0.40214
0.39946,0.39946,0.39946,0.39946,0.39946,0.39946,0.39946
0.38606,0.38606,0.38606,0.38606,0.38606,0.38606,0.38606
0.37534,0.37534,0.37534,0.37534,0.37534,0.37534,0.37534
0.38606,0.38606,0.38606,0.38606,0.38606,0.38606,0.38606
0.3941,0.3941,0.3941,0.3941,0.3941,0.3941,0.3941
0.39946,0.39946,0.39946,0.39946,0.39946,0.39946,0.39946
0.40751,0.40751,0.40751,0.40751,0.40751,0.40751,0.40751
0.41555,0.41555,0.41555,0.41555,0.41555,0.41555,0.41555
0.41287,0.41287,0.41287,0.41287,0.41287,0.41287,0.41287
0.41019,0.41019,0.41019,0.41019,0.41019,0.41019,0.41019
0.40483,0.40483,0.40483,0.40483,0.40483,0.40483,0.40483
0.40751,0.40751,0.40751,0.40751,0.40751,0.40751,0.40751
0.40751,0.40751,0.40751,0.40751,0.40751,0.40751,0.40751
0.40751,0.40751,0.40751,0.40751,0.40751,0.40751,0.40751
0.40214,0.40214,0.40214,0.40214,0.40214,0.40214,0.40214
0.39946,0.39946,0.39946,0.39946,0.39946,0.39946,0.39946
0.39946,0.39946,0.39946,0.39946,0.39946,0.39946,0.39946
0.40751,0.40751,0.40751,0.40751,0.40751,0.40751,0.40751
0.40751,0.40751,0.40751,0.40751,0.40751,0.40751,0.40751
0.41287,0.41287,0.41287,0.41287,0.41287,0.41287,0.41287
0.41287,0.41287,0.41287,0.41287,0.41287,0.41287,0.41287
0.41287,0.41287,0.41287,0.41287,0.41287,0.41287,0.41287
0.41019,0.41019,0.41019,0.41019,0.41019,0.41019,0.41019
0.41019,0.41019,0.41019,0.41019,0.41019,0.41019,0.41019
0.40483,0.40483,0.40483,0.40483,0.40483,0.40483,0.40483
0.40214,0.40214,0.40214,0.40214,0.40214,0.40214,0.40214
0.39678,0.39678,0.39678,0.39678,0.39678,0.39678,0.39678
0.40751,0.40751,0.40751,0.40751,0.40751,0.40751,0.40751
0.44236,0.44236,0.44236,0.44236,0.44236,0.44236,0.44236
0.47185,0.47185,0.47185,0.47185,0.47185,0.47185,0.47185
0.48794,0.48794,0.48794,0.48794,0.48794,0.48794,0.48794
0.48257,0.48257,0.48257,0.48257,0.48257,0.48257,0.48257
0.47185,0.47185,0.47185,0.47185,0.47185,0.47185,0.47185
0.47185,0.47185,0.47185,0.47185,0.47185,0.47185,0.47185
0.47453,0.47453,0.47453,0.47453,0.47453,0.47453,0.47453
0.47989,0.47989,0.47989,0.47989,0.47989,0.47989,0.47989
0.47453,0.47453,0.47453,0.47453,0.47453,0.47453,0.47453
0.47185,0.47185,0.47185,0.47185,0.47185,0.47185,0.47185
0.45845,0.45845,0.45845,0.45845,0.45845,0.45845,0.45845
0.44772,0.44772,0.44772,0.44772,0.44772,0.44772,0.44772
0.44504,0.44504,0.44504,0.44504,0.44504,0.44504,0.44504
0.43432,0.43432,0.43432,0.43432,0.43432,0.43432,0.43432
0.42627,0.42627,0.42627,0.42627,0.42627,0.42627,0.42627
0.42627,0.42627,0.42627,0.42627,0.42627,0.42627,0.42627
0.41823,0.41823,0.41823,0.41823,0.41823,0.41823,0.41823
0.42091,0.42091,0.42091,0.42091,0.42091,0.42091,0.42091
0.42359,0.42359,0.42359,0.42359,0.42359,0.42359,0.42359
0.41823,0.41823,0.41823,0.41823,0.41823,0.41823,0.41823
0.41287,0.41287,0.41287,0.41287,0.41287,0.41287,0.41287
0.41287,0.41287,0.41287,0.41287,0.41287,0.41287,0.41287
0.41555,0.41555,0.41555,0.41555,0.41555,0.41555,0.41555
0.41823,0.41823,0.41823,0.41823,0.41823,0.41823,0.41823
0.42359,0.42359,0.42359,0.42359,0.42359,0.42359,0.42359
0.44504,0.44504,0.44504,0.44504,0.44504,0.44504,0.44504
0.46917,0.46917,0.46917,0.46917,0.46917,0.46917,0.46917
0.48525,0.48525,0.48525,0.48525,0.48525,0.48525,0.48525
0.48525,0.48525,0.48525,0.48525,0.48525,0.48525,0.48525
0.47721,0.47721,0.47721,0.47721,0.47721,0.47721,0.47721
0.46649,0.46649,0.46649,0.46649,0.46649,0.46649,0.46649
0.44504,0.44504,0.44504,0.44504,0.44504,0.44504,0.44504
0.42359,0.42359,0.42359,0.42359,0.42359,0.42359,0.42359
0.40214,0.40214,0.40214,0.40214,0.40214,0.40214,0.40214
0.38338,0.38338,0.38338,0.38338,0.38338,0.38338,0.38338
0.37802,0.37802,0.37802,0.37802,0.37802,0.37802,0.37802
